"precinct","office","candidate","party_detailed","party_simplified","votes","county_name","jurisdiction_name","year","stage","state","special","date","county_fips"
"Locality","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",2,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",1,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",14983,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",5944,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",14,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",319,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",1,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Locality","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"PINEWOOD COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18727
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",2,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",306,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",135,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",4,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",338,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",129,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",4,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",441,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",201,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",6,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",4,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",530,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",132,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",1,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",3,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",1,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",431,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",117,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",3,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CLAUDIA DE LA CRUZ & KARINA  GARCIA  (W/I)","PARTY FOR SOCIALISM AND LIBERATION","LIBERTARIAN",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CORNEL WEST & MELINA  ABDULLAH  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DONALD J TRUMP & JD  VANCE","REPUBLICAN","REPUBLICAN",357,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","DOUG JENKINS (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","KAMALA D. HARRIS & TIM  WALZ","DEMOCRATIC","DEMOCRAT",95,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","NALA BAOZUN SCOTT JOHNSON JR (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PAIJ BORING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","PETER SONSKI (W/I)","AMERICAN SOLIDARITY","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ROBERT F. KENNEDY JR. & NICOLE  SHANAHAN","WE THE PEOPLE","OTHER",6,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SHONDRA IRVING (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","SUSAN MAUDE BUCHSER (W/I)","OTHER","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","TOM HOEFLING & ANDY  PRIOR  (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","WILLIAM CODY NALBACH (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","ANDRÉ RAMON MCNEIL SR. (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CAROL ASHER (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHASE OLIVER & MIKE  TER MAAT","LIBERTARIAN","LIBERTARIAN",3,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
"Precinct","US PRESIDENT & VICE PRESIDENT","CHERUNDA LYNN FOX (W/I)","INDEPENDENT","OTHER",0,"NORTHRIDGE COUNTY","STATEWIDE",2024,"GEN","IN","FALSE","2024-11-05",18289
